Date,Time,Symbol,Entry,Exit,Qty,PnL,Reason
2026-06-25,09:37:21,SENSEXBETA,854.24,854.0,892,-214.08,STOPLOSS
2026-06-25,09:37:44,SIYSIL,650.2,660.1,163,1613.7,STOPLOSS
2026-06-25,09:37:56,SHRIPISTON,3969.9,4026.0,50,2805.0,STOPLOSS
2026-06-25,09:38:07,WAAREEINDO,402.0,409.9,689,5443.1,TARGET
2026-06-25,09:39:09,EMCURE,1923.8,1884.3,50,-1975.0,STOPLOSS
2026-06-25,09:39:11,ORIENTBELL,325.0,333.15,500,4075.0,TARGET
2026-06-25,09:39:53,INDNIPPON,952.0,954.0,298,596.0,STOPLOSS
2026-06-25,09:40:33,TALBROAUTO,399.95,419.0,165,3143.25,STOPLOSS
2026-06-25,09:41:20,TIMEX,501.25,511.45,287,2927.4,STOPLOSS
2026-06-25,10:03:21,KABRAEXTRU,242.05,240.52,1923,-2942.19,STOPLOSS
2026-06-25,11:47:47,ONWARDTEC,281.7,299.5,146,2598.8,STOPLOSS
2026-06-25,11:54:24,TATACONSUM,1106.4,1113.2,180,1224.0,STOPLOSS
2026-06-28,10:15:20,SBIN,1027.0,1055.0,25,700.0,TARGET
2026-06-29,11:33:05,DALBHARAT,1721.2,1704.7,29,-478.5,STOPLOSS
2026-06-29,12:08:34,HDFCAMC,2663.8,2636.0,18,-500.4,STOPLOSS
2026-06-29,12:17:24,TITAN,4305.0,4272.9,11,-353.1,STOPLOSS
2026-06-29,12:21:15,EUREKAFORB,459.85,446.9,108,-1398.6,STOPLOSS
2026-06-29,12:51:08,SAREGAMA,492.65,492.6,101,-5.05,STOPLOSS
2026-06-29,13:37:49,MINDACORP,673.45,673.35,74,-7.4,STOPLOSS
2026-06-29,14:38:02,AUROPHARMA,1576.8,1550.2,31,-824.6,STOPLOSS
2026-06-29,14:46:41,AVANTIFEED,963.6,936.4,51,-1387.2,STOPLOSS
2026-06-29,14:56:30,VIMTALABS,599.1,582.3,83,-1394.4,STOPLOSS
2026-06-29,15:00:47,MAZDOCK,2496.0,2458.2,20,-756.0,STOPLOSS
2026-06-29,15:01:07,ASTRAMICRO,1752.1,1717.5,28,-968.8,STOPLOSS
2026-06-29,15:04:44,LLOYDSME,1744.2,1797.0,28,1478.4,TARGET
2026-06-29,15:11:29,MCX,2857.8,2936.5,17,1337.9,TARGET
2026-06-29,15:15:00,V2RETAIL,224.75,227.45,222,599.4,TIME_EXIT
2026-06-29,15:15:00,AUBANK,1035.5,1030.3,48,-249.6,TIME_EXIT
2026-06-29,15:15:00,CAMS,794.45,788.45,62,-372.0,TIME_EXIT
2026-06-29,15:15:00,NAM-INDIA,1155.0,1167.6,439,5531.4,TIME_EXIT
2026-06-29,15:15:00,NLCINDIA,323.6,328.0,154,677.6,TIME_EXIT
2026-06-29,15:15:00,AADHARHFC,525.0,518.15,95,-650.75,TIME_EXIT
2026-06-29,15:15:00,ZYDUSLIFE,1121.7,1121.7,44,0.0,TIME_EXIT
2026-06-29,15:15:00,VEDL,275.95,285.0,181,1638.05,TIME_EXIT
2026-06-29,15:15:00,TATACOMM,2003.8,1991.4,24,-297.6,TIME_EXIT
2026-06-29,15:15:00,360ONE,1091.0,1090.2,45,-36.0,TIME_EXIT
2026-06-29,15:15:00,OBEROIRLTY,1764.2,1757.9,28,-176.4,TIME_EXIT
2026-06-29,15:15:00,ATGL,715.05,729.85,69,1021.2,TIME_EXIT
2026-06-29,15:15:00,HINDALCO,967.2,963.6,51,-183.6,TIME_EXIT
2026-06-29,15:15:00,GOKEX,853.8,850.05,58,-217.5,TIME_EXIT
2026-06-29,15:15:00,RAMCOCEM,926.95,930.0,53,161.65,TIME_EXIT
2026-06-29,15:15:00,KALYANKJIL,380.75,378.1,131,-347.15,TIME_EXIT
2026-06-29,15:15:00,AETHER,1348.0,1344.3,37,-136.9,TIME_EXIT
2026-06-29,15:15:00,SUPRIYA,939.85,973.45,53,1780.8,TIME_EXIT
2026-06-29,15:15:00,JYOTICNC,781.35,782.95,63,100.8,TIME_EXIT
2026-06-29,15:15:00,LICHSGFIN,552.05,560.1,90,724.5,TIME_EXIT
2026-06-29,15:15:01,HEXT,522.55,517.6,95,-470.25,TIME_EXIT
2026-06-29,15:15:01,SAILIFE,1232.3,1253.9,40,864.0,TIME_EXIT
2026-06-29,15:15:00,ICIL,427.45,426.9,116,-63.8,TIME_EXIT
2026-06-29,15:15:01,WELCORP,1477.6,1510.0,33,1069.2,TIME_EXIT
2026-06-29,15:15:01,CHAMBLFERT,473.25,474.05,105,84.0,TIME_EXIT
2026-06-29,15:15:01,EMCURE,1882.2,1856.8,26,-660.4,TIME_EXIT
2026-06-29,15:15:01,LICI,426.9,430.75,117,450.45,TIME_EXIT
2026-06-29,15:15:01,CIPLA,1471.0,1454.9,33,-531.3,TIME_EXIT
2026-06-29,15:15:01,AVL,673.05,669.65,74,-251.6,TIME_EXIT
2026-06-29,15:15:02,NATCOPHARM,915.0,920.2,54,280.8,TIME_EXIT
2026-06-29,15:15:01,SHRINGARMS,219.0,219.89,228,202.92,TIME_EXIT
2026-06-29,15:15:01,STARHEALTH,588.0,586.85,85,-97.75,TIME_EXIT
2026-06-29,15:15:01,KTKBANK,269.85,268.6,185,-231.25,TIME_EXIT
2026-06-29,15:15:02,SHADOWFAX,224.39,226.96,222,570.54,TIME_EXIT
2026-06-29,15:15:02,JSWENERGY,578.6,587.2,86,739.6,TIME_EXIT
2026-06-29,15:15:02,GABRIEL,1246.3,1277.4,40,1244.0,TIME_EXIT
2026-06-29,15:15:02,AIIL,522.75,519.05,95,-351.5,TIME_EXIT
2026-06-29,15:15:01,DENTA,330.1,335.35,151,792.75,TIME_EXIT
2026-06-29,15:15:02,PIXTRANS,1845.2,1867.0,27,588.6,TIME_EXIT
2026-06-29,15:15:02,SHAILY,2919.6,2889.9,17,-504.9,TIME_EXIT
2026-06-29,15:15:02,MSTCLTD,654.65,691.75,76,2819.6,TIME_EXIT
2026-06-29,15:15:02,SKYGOLD,506.5,512.8,98,617.4,TIME_EXIT
2026-06-29,15:15:02,PRINCEPIPE,284.5,284.85,175,61.25,TIME_EXIT
2026-06-29,15:15:02,QUADFUTURE,458.25,445.9,109,-1346.15,TIME_EXIT
2026-06-29,15:15:03,CUB,202.65,200.55,246,-516.6,TIME_EXIT
2026-06-29,15:15:03,OIL,413.3,412.65,120,-78.0,TIME_EXIT
2026-06-29,15:15:03,POLICYBZR,1638.4,1620.4,30,-540.0,TIME_EXIT
2026-06-29,15:15:03,AMBUJACEM,426.65,424.25,117,-280.8,TIME_EXIT
2026-06-29,15:15:03,SPARC,229.92,230.97,217,227.85,TIME_EXIT
2026-06-29,15:15:03,PHOENIXLTD,1921.1,1908.5,26,-327.6,TIME_EXIT
2026-06-29,15:15:04,AVALON,1790.0,1776.9,27,-353.7,TIME_EXIT
2026-06-29,15:15:05,PCBL,320.7,319.8,155,-139.5,TIME_EXIT
2026-06-29,15:15:04,SOMANYCERA,520.35,519.45,2489,-2240.1,TIME_EXIT
2026-06-29,15:15:05,TRITURBINE,677.5,688.85,73,828.55,TIME_EXIT
2026-06-29,15:15:05,RRKABEL,2522.9,2503.2,19,-374.3,TIME_EXIT
2026-06-29,15:15:05,LIBERTSHOE,270.0,272.93,185,542.05,TIME_EXIT
2026-06-29,15:15:05,CHOICEIN,750.6,745.45,66,-339.9,TIME_EXIT
2026-06-29,15:15:05,AEGISVOPAK,234.72,231.68,213,-647.52,TIME_EXIT
2026-06-29,15:15:05,MIDHANI,419.35,413.85,119,-654.5,TIME_EXIT
2026-06-29,15:15:06,KFINTECH,879.45,869.5,56,-557.2,TIME_EXIT
2026-06-29,15:15:06,SANSERA,3159.0,3140.0,15,-285.0,TIME_EXIT
2026-06-29,15:15:06,CMRGREEN,251.31,253.78,198,489.06,TIME_EXIT
2026-06-29,15:15:06,JINDALSTEL,1078.7,1065.1,46,-625.6,TIME_EXIT
2026-06-29,15:15:06,ACMESOLAR,367.55,380.2,136,1720.4,TIME_EXIT
2026-06-29,15:15:06,KPIGREEN,399.25,395.2,125,-506.25,TIME_EXIT
2026-06-29,15:15:07,ABSLAMC,1163.6,1191.9,42,1188.6,TIME_EXIT
2026-06-29,15:15:07,AEROFLEX,471.55,468.45,106,-328.6,TIME_EXIT
2026-06-29,15:15:07,COALINDIA,440.55,445.4,113,548.05,TIME_EXIT
2026-06-29,15:15:07,KARURVYSYA,296.1,298.0,168,319.2,TIME_EXIT
2026-06-29,15:15:07,PIDILITIND,1612.4,1599.1,31,-412.3,TIME_EXIT
2026-06-29,15:15:07,CSBBANK,328.9,328.65,152,-38.0,TIME_EXIT
2026-06-29,15:15:07,ZYDUSWELL,548.1,570.0,91,1992.9,TIME_EXIT
2026-06-29,15:15:07,WALCHANNAG,278.6,273.85,179,-850.25,TIME_EXIT
2026-06-29,15:15:07,MARICO,842.55,839.4,59,-185.85,TIME_EXIT
2026-06-29,15:15:08,JAINREC,350.55,342.5,142,-1143.1,TIME_EXIT
2026-06-29,15:15:07,AEQUS,233.75,239.44,213,1211.97,TIME_EXIT
2026-06-29,15:15:08,TRENT,3298.0,3260.5,15,-562.5,TIME_EXIT
2026-06-29,15:15:09,EVERESTIND,477.8,472.65,104,-535.6,TIME_EXIT
2026-06-29,15:15:10,COHANCE,460.7,450.4,108,-1112.4,TIME_EXIT
2026-06-29,15:15:09,RELAXO,412.25,416.65,121,532.4,TIME_EXIT
2026-06-29,15:15:10,VTL,638.65,629.95,120,-1044.0,TIME_EXIT
2026-06-29,15:15:11,TANLA,529.7,530.2,94,47.0,TIME_EXIT
2026-06-29,15:15:11,OPTIEMUS,476.35,470.95,104,-561.6,TIME_EXIT
2026-06-29,15:15:12,FEDERALBNK,326.7,324.3,153,-367.2,TIME_EXIT
2026-06-29,15:15:12,DREDGECORP,1081.5,1063.4,46,-832.6,TIME_EXIT
2026-06-29,15:15:12,SURYAROSNI,263.0,258.0,190,-950.0,TIME_EXIT
2026-06-29,15:15:13,NAUKRI,996.25,986.5,50,-487.5,TIME_EXIT
2026-06-29,15:15:13,CONCOR,471.0,470.8,110,-22.0,TIME_EXIT
2026-06-29,15:15:13,LAURUSLABS,1479.9,1505.1,33,831.6,TIME_EXIT
2026-06-29,15:15:14,HDFCBANK,804.3,798.75,62,-344.1,TIME_EXIT
2026-06-29,15:15:14,HSCL,679.0,674.95,73,-295.65,TIME_EXIT
2026-06-29,15:15:14,BAJAJCON,601.85,596.1,83,-477.25,TIME_EXIT
2026-06-29,15:15:14,INOXINDIA,1886.1,1866.9,26,-499.2,TIME_EXIT
2026-06-29,15:15:15,KAJARIACER,1208.5,1207.4,41,-45.1,TIME_EXIT
2026-06-29,15:15:15,CEIGALL,383.4,392.6,130,1196.0,TIME_EXIT
2026-06-29,15:15:16,MAXHEALTH,1150.0,1149.65,868,-303.8,TIME_EXIT
2026-06-29,15:15:16,PACEDIGITK,202.38,200.33,247,-506.35,TIME_EXIT
2026-06-29,15:15:17,APOLLO,396.55,406.55,126,1260.0,TIME_EXIT
2026-06-29,15:15:21,SHAKTIPUMP,587.55,590.6,85,259.25,TIME_EXIT
2026-06-29,15:15:22,RAYMONDREL,630.0,622.55,79,-588.55,TIME_EXIT
2026-06-29,15:15:23,MANCREDIT,239.01,240.6,209,332.31,TIME_EXIT
2026-06-29,15:15:22,GESHIP,1498.6,1528.5,33,986.7,TIME_EXIT
2026-06-29,15:15:23,THYROCARE,531.35,523.6,94,-728.5,TIME_EXIT
2026-06-29,15:15:31,EIEL,220.62,218.5,226,-479.12,TIME_EXIT
2026-06-29,15:15:32,GROWW,200.22,202.74,249,627.48,TIME_EXIT
2026-06-29,15:15:32,ASHAPURMIN,675.8,672.0,73,-277.4,TIME_EXIT
2026-06-29,15:15:35,MARINE,273.5,272.95,182,-100.1,TIME_EXIT
2026-06-29,15:15:36,BHEL,406.2,413.75,123,928.65,TIME_EXIT
2026-06-29,15:15:36,TALBROAUTO,417.9,416.55,119,-160.65,TIME_EXIT
2026-06-29,15:15:36,EMUDHRA,440.9,442.8,113,214.7,TIME_EXIT
2026-06-29,15:15:37,VENUSPIPES,1723.5,1710.6,29,-374.1,TIME_EXIT
2026-06-29,15:15:40,NUVAMA,1777.9,1768.8,40,-364.0,TIME_EXIT
2026-06-29,15:15:41,JNKINDIA,478.95,488.45,104,988.0,TIME_EXIT
2026-06-29,15:15:42,ITC,291.85,290.65,171,-205.2,TIME_EXIT
2026-06-29,15:15:43,BOROLTD,238.21,234.11,209,-856.9,TIME_EXIT
2026-06-29,15:15:46,NATIONALUM,340.4,347.7,146,1065.8,TIME_EXIT
2026-06-29,15:15:57,MARKSANS,264.9,263.0,188,-357.2,TIME_EXIT
2026-06-29,15:16:06,EMSLIMITED,416.15,413.0,120,-378.0,TIME_EXIT
2026-06-29,15:16:08,PANACEABIO,562.85,554.25,88,-756.8,TIME_EXIT
2026-06-29,15:16:09,NTPC,354.7,356.8,140,294.0,TIME_EXIT
2026-06-29,15:16:47,PARAGMILK,237.12,230.92,210,-1302.0,TIME_EXIT
2026-06-29,15:19:58,POKARNA,1085.0,1063.05,46,-1009.7,TIME_EXIT
2026-06-30,11:08:24,PDSL,353.55,368.0,141,2037.45,TARGET
2026-06-30,11:30:46,VENUSPIPES,1739.0,1693.0,28,-1288.0,STOPLOSS
2026-06-30,11:31:13,CEIGALL,401.5,392.5,124,-1116.0,STOPLOSS
2026-06-30,11:44:38,AEGISLOG,1167.95,1129.1,42,-1631.7,STOPLOSS
2026-06-30,11:45:18,EVERESTIND,483.2,520.75,103,3867.65,TARGET
2026-06-30,12:41:25,SUPRIYA,996.3,995.15,50,-57.5,STOPLOSS
2026-06-30,13:07:05,BERGEPAINT,525.9,514.55,95,-1078.25,STOPLOSS
2026-06-30,13:47:41,SOMANYCERA,521.65,539.0,95,1648.25,TARGET
2026-06-30,13:51:23,PNBHOUSING,1046.0,1031.0,47,-705.0,STOPLOSS
2026-06-30,13:55:11,COCHINSHIP,1450.4,1494.3,34,1492.6,TARGET
2026-06-30,14:00:52,RAMCOSYS,839.55,803.95,59,-2100.4,STOPLOSS
2026-06-30,14:20:27,TCIEXP,523.8,513.8,95,-950.0,STOPLOSS
2026-06-30,14:42:14,LUMAXTECH,1530.9,1530.2,32,-22.4,STOPLOSS
2026-06-30,15:00:11,M&M,3121.0,3077.9,16,-689.6,STOPLOSS
2026-06-30,15:00:14,POLICYBZR,1633.3,1632.1,30,-36.0,STOPLOSS
2026-06-30,15:01:51,LODHA,950.8,950.8,52,0.0,STOPLOSS
2026-06-30,15:05:09,VIJAYA,1350.9,1350.0,37,-33.3,STOPLOSS
2026-06-30,15:10:16,CAPACITE,261.41,253.01,191,-1604.4,STOPLOSS
2026-06-30,15:11:44,DREDGECORP,1088.8,1088.7,45,-4.5,STOPLOSS
2026-06-30,15:15:00,MOSCHIP,206.53,206.43,242,-24.2,TIME_EXIT
2026-06-30,15:15:00,JWL,270.4,268.15,184,-414.0,TIME_EXIT
2026-06-30,15:15:00,UNOMINDA,1100.8,1086.6,45,-639.0,TIME_EXIT
2026-06-30,15:15:00,PHOENIXLTD,1936.6,1950.4,25,345.0,TIME_EXIT
2026-06-30,15:15:00,CIPLA,1465.8,1465.0,34,-27.2,TIME_EXIT
2026-06-30,15:15:00,INDUSINDBK,929.0,927.35,53,-87.45,TIME_EXIT
2026-06-30,15:15:00,SONACOMS,620.2,620.4,80,16.0,TIME_EXIT
2026-06-30,15:15:00,SANDHAR,695.0,714.65,71,1395.15,TIME_EXIT
2026-06-30,15:15:00,TARIL,338.85,349.7,147,1594.95,TIME_EXIT
2026-06-30,15:15:00,NATCOPHARM,929.5,931.5,53,106.0,TIME_EXIT
2026-06-30,15:15:00,GENUSPOWER,298.0,297.95,167,-8.35,TIME_EXIT
2026-06-30,15:15:00,INDHOTEL,710.25,714.9,70,325.5,TIME_EXIT
2026-06-30,15:15:00,TEJASNET,625.05,614.0,79,-872.95,TIME_EXIT
2026-06-30,15:15:00,NESTLEIND,1411.0,1404.9,35,-213.5,TIME_EXIT
2026-06-30,15:15:00,EIEL,226.92,223.25,220,-807.4,TIME_EXIT
2026-06-30,15:15:00,TMPV,350.15,352.55,142,340.8,TIME_EXIT
2026-06-30,15:15:00,KPRMILL,1137.65,1169.3,43,1360.95,TIME_EXIT
2026-06-30,15:15:00,DLF,618.0,620.45,80,196.0,TIME_EXIT
2026-06-30,15:15:00,GOCOLORS,389.0,396.0,128,896.0,TIME_EXIT
2026-06-30,15:15:00,UNITDSPR,1349.4,1349.7,37,11.1,TIME_EXIT
2026-06-30,15:15:00,LICHSGFIN,565.05,565.05,88,0.0,TIME_EXIT
2026-06-30,15:15:00,ATHERENERG,1127.4,1141.25,44,609.4,TIME_EXIT
2026-06-30,15:15:00,HSCL,687.5,680.0,72,-540.0,TIME_EXIT
2026-06-30,15:15:00,AETHER,1349.7,1360.7,37,407.0,TIME_EXIT
2026-06-30,15:15:00,JBMA,696.2,697.0,71,56.8,TIME_EXIT
2026-06-30,15:15:00,STEELCAS,306.85,303.25,162,-583.2,TIME_EXIT
2026-06-30,15:15:01,BAJFINANCE,988.8,1006.15,50,867.5,TIME_EXIT
2026-06-30,15:15:01,CROMPTON,277.45,275.15,180,-414.0,TIME_EXIT
2026-06-30,15:15:01,RAMCOIND,344.3,339.7,145,-667.0,TIME_EXIT
2026-06-30,15:15:01,GVT&D,4986.0,4935.0,10,-510.0,TIME_EXIT
2026-06-30,15:15:01,KALYANKJIL,382.15,386.8,130,604.5,TIME_EXIT
2026-06-30,15:15:01,APOLLO,426.7,425.6,117,-128.7,TIME_EXIT
2026-06-30,15:15:01,NORTHARC,297.45,298.95,168,252.0,TIME_EXIT
2026-06-30,15:15:01,TANLA,547.85,529.9,91,-1633.45,TIME_EXIT
2026-06-30,15:15:01,VIYASH,272.4,278.05,183,1033.95,TIME_EXIT
2026-06-30,15:15:01,NEWGEN,474.35,471.55,105,-294.0,TIME_EXIT
2026-06-30,15:15:01,SEDEMAC,2789.4,2898.5,17,1854.7,TIME_EXIT
2026-06-30,15:15:01,ZENTEC,1756.7,1774.4,28,495.6,TIME_EXIT
2026-06-30,15:15:01,TVSELECT,513.5,512.55,97,-92.15,TIME_EXIT
2026-06-30,15:15:01,NACLIND,212.29,221.89,235,2256.0,TIME_EXIT
2026-06-30,15:15:01,CLEANMAX,1338.7,1363.9,37,932.4,TIME_EXIT
2026-06-30,15:15:01,JKTYRE,394.15,394.0,126,-18.9,TIME_EXIT
2026-06-30,15:15:01,TRENT,3292.2,3287.5,15,-70.5,TIME_EXIT
2026-06-30,15:15:01,OBEROIRLTY,1773.0,1767.5,28,-154.0,TIME_EXIT
2026-06-30,15:15:01,AUROPHARMA,1577.9,1577.5,31,-12.4,TIME_EXIT
2026-06-30,15:15:02,HYUNDAI,1913.6,1904.9,26,-226.2,TIME_EXIT
2026-06-30,15:15:02,GICRE,366.0,363.6,136,-326.4,TIME_EXIT
2026-06-30,15:15:02,DECNGOLD,202.34,198.0,247,-1071.98,TIME_EXIT
2026-06-30,15:15:01,RBLBANK,370.55,370.1,134,-60.3,TIME_EXIT
2026-06-30,15:15:02,BANDHANBNK,203.16,204.5,246,329.64,TIME_EXIT
2026-06-30,15:15:01,SUBROS,824.05,838.6,60,873.0,TIME_EXIT
2026-06-30,15:15:01,MANAPPURAM,318.3,324.45,157,965.55,TIME_EXIT
2026-06-30,15:15:01,M&MFIN,321.4,315.9,155,-852.5,TIME_EXIT
2026-06-30,15:15:02,BHARATFORG,2123.0,2141.6,23,427.8,TIME_EXIT
2026-06-30,15:15:02,HARSHA,424.15,420.3,117,-450.45,TIME_EXIT
2026-06-30,15:15:02,TVSMOTOR,3505.9,3458.2,14,-667.8,TIME_EXIT
2026-06-30,15:15:02,LENSKART,514.8,513.95,97,-82.45,TIME_EXIT
2026-06-30,15:15:02,BBOX,948.0,943.8,52,-218.4,TIME_EXIT
2026-06-30,15:15:02,FIRSTCRY,224.95,223.21,222,-386.28,TIME_EXIT
2026-06-30,15:15:02,ENDURANCE,2675.3,2675.8,18,9.0,TIME_EXIT
2026-06-30,15:15:02,AUBANK,1042.9,1038.0,47,-230.3,TIME_EXIT
2026-06-30,15:15:02,SUNDRMFAST,940.5,934.3,53,-328.6,TIME_EXIT
2026-06-30,15:15:03,BIOCON,417.7,418.85,119,136.85,TIME_EXIT
2026-06-30,15:15:02,JAINREC,353.1,348.8,141,-606.3,TIME_EXIT
2026-06-30,15:15:02,TENNIND,586.15,592.45,85,535.5,TIME_EXIT
2026-06-30,15:15:03,HAVELLS,1163.5,1161.5,42,-84.0,TIME_EXIT
2026-06-30,15:15:03,NYKAA,306.5,310.5,163,652.0,TIME_EXIT
2026-06-30,15:15:03,FDC,423.9,425.0,117,128.7,TIME_EXIT
2026-06-30,15:15:03,AADHARHFC,521.25,516.2,95,-479.75,TIME_EXIT
2026-06-30,15:15:03,GREAVESCOT,217.94,220.49,229,583.95,TIME_EXIT
2026-06-30,15:15:03,JASH,520.0,511.0,96,-864.0,TIME_EXIT
2026-06-30,15:15:03,SHILPAMED,591.0,597.1,84,512.4,TIME_EXIT
2026-06-30,15:15:03,STARHEALTH,590.7,588.55,84,-180.6,TIME_EXIT
2026-06-30,15:15:03,BDL,1378.0,1373.6,36,-158.4,TIME_EXIT
2026-06-30,15:15:04,HINDZINC,526.6,533.0,94,601.6,TIME_EXIT
2026-06-30,15:15:04,WELCORP,1521.8,1521.1,32,-22.4,TIME_EXIT
2026-06-30,15:15:04,NUVAMA,1807.0,1811.4,27,118.8,TIME_EXIT
2026-06-30,15:15:04,PREMIERENE,1051.0,1053.1,47,98.7,TIME_EXIT
2026-06-30,15:15:04,SYNGENE,441.25,439.8,113,-163.85,TIME_EXIT
2026-06-30,15:15:04,SKYGOLD,520.0,534.05,96,1348.8,TIME_EXIT
2026-06-30,15:15:05,ETERNAL,262.0,264.45,190,465.5,TIME_EXIT
2026-06-30,15:15:04,MARINE,282.0,283.5,177,265.5,TIME_EXIT
2026-06-30,15:15:05,FORTIS,962.55,956.3,51,-318.75,TIME_EXIT
2026-06-30,15:15:05,APLAPOLLO,1790.0,1790.9,27,24.3,TIME_EXIT
2026-06-30,15:15:05,GMDCLTD,586.05,583.45,85,-221.0,TIME_EXIT
2026-06-30,15:15:04,EXIDEIND,393.9,387.6,126,-793.8,TIME_EXIT
2026-06-30,15:15:04,APTUS,277.0,278.6,180,288.0,TIME_EXIT
2026-06-30,15:15:05,JUBLFOOD,421.1,418.15,118,-348.1,TIME_EXIT
2026-06-30,15:15:05,SATIN,241.42,245.73,207,892.17,TIME_EXIT
2026-06-30,15:15:05,MINDACORP,683.0,695.9,73,941.7,TIME_EXIT
2026-06-30,15:15:05,JNKINDIA,502.55,504.0,99,143.55,TIME_EXIT
2026-06-30,15:15:06,GNA,439.4,440.5,113,124.3,TIME_EXIT
2026-06-30,15:15:04,KISSHT,281.6,280.15,177,-256.65,TIME_EXIT
2026-06-30,15:15:06,APOLLOTYRE,430.3,430.05,116,-29.0,TIME_EXIT
2026-06-30,15:15:06,KAJARIACER,1214.7,1209.9,41,-196.8,TIME_EXIT
2026-06-30,15:15:06,SANSERA,3209.2,3192.5,15,-250.5,TIME_EXIT
2026-06-30,15:15:06,MSTCLTD,721.25,713.55,69,-531.3,TIME_EXIT
2026-06-30,15:15:06,CAMS,797.95,798.45,62,31.0,TIME_EXIT
2026-06-30,15:15:06,EMMVEE,338.85,342.6,147,551.25,TIME_EXIT
2026-06-30,15:15:07,PANACEABIO,561.0,563.45,89,218.05,TIME_EXIT
2026-06-30,15:15:07,RAMRAT,405.8,406.45,123,79.95,TIME_EXIT
2026-06-30,15:15:07,CAPILLARY,513.2,514.0,97,77.6,TIME_EXIT
2026-06-30,15:15:07,BLISSGVS,543.35,539.0,92,-400.2,TIME_EXIT
2026-06-30,15:15:07,HAL,4398.4,4380.2,11,-200.2,TIME_EXIT
2026-06-30,15:15:07,GLAND,2442.4,2489.7,20,946.0,TIME_EXIT
2026-06-30,15:15:07,HDBFS,753.85,753.1,66,-49.5,TIME_EXIT
2026-06-30,15:15:07,JINDALSAW,261.41,261.04,191,-70.67,TIME_EXIT
2026-06-30,15:15:08,AIIL,524.95,523.6,95,-128.25,TIME_EXIT
2026-06-30,15:15:07,HEG,523.0,516.6,95,-608.0,TIME_EXIT
2026-06-30,15:15:08,POONAWALLA,441.0,441.25,113,28.25,TIME_EXIT
2026-06-30,15:15:08,INOXINDIA,1965.9,1960.0,25,-147.5,TIME_EXIT
2026-06-30,15:15:08,EPACKPEB,244.5,242.75,204,-357.0,TIME_EXIT
2026-06-30,15:15:09,LTF,304.6,311.45,164,1123.4,TIME_EXIT
2026-06-30,15:15:09,HINDCOPPER,502.85,500.75,99,-207.9,TIME_EXIT
2026-06-30,15:15:09,IIFL,503.8,508.75,99,490.05,TIME_EXIT
2026-06-30,15:15:09,SPARC,236.45,234.78,211,-352.37,TIME_EXIT
2026-06-30,15:15:09,CARTRADE,2669.4,2699.9,18,549.0,TIME_EXIT
2026-06-30,15:15:09,HARIOMPIPE,395.4,402.9,126,945.0,TIME_EXIT
